S.No,College Code,College Name,Category,District,Courses Offered
323,791,SRI S.RAMASAMY NAIDU MEMORIAL POLYTECHNIC COLLEGE,SELF FINANCING,VIRUDHUNAGAR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
324,792,NM POLYTECHNIC COLLEGE,SELF FINANCING,KANNIYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
325,793,SRI VENKATESVARA POLYTECHNIC COLLEGE,SELF FINANCING,KAIKURUCHI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
326,794,VIGNESHWARA POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
327,795,ST. MARIAM POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
328,796,SREE KUMARAGURU POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
329,797,SRI PADMAM POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
330,798,SRI VINAYAGA POLYTECHNIC COLLEGE,SELF FINANCING,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
331,799,SRI VIGNESH POLYTECHNIC COLLEGE,SELF FINANCING,TRICHY,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
332,801,SRI RAMANA INSTITUTE OF POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
333,802,ST. JOSEPH POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
334,803,AISHWARYA POLYTECHNIC COLLEGE,SELF FINANCING,ERODE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
335,804,SRI SANTHOSHI POLYTECHNIC COLLEGES,SELF FINANCING,KANCHIPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
336,805,DON BOSCO POLYTECHNIC COLLEGE,SELF FINANCING,KANCHIPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
337,806,VETHATHIRI MAHARISHI INSTITUTE OF TECHNOLOGY,SELF FINANCING,THIRUVALLUR,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering, Diploma in Information Technology"
338,807,SRI NANDHANAM POLYTECHNIC COLLEGE,SELF FINANCING,TIRUPATTUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
339,808,THIRUMALAI MADHANUR POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
340,809,SRI SAKTHI POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVANNAMALAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
341,810,ST.JOSEPH'S POLYTECHNIC COLLEGE,SELF FINANCING,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
342,811,SRI ANNAMALAI POLYTECHNIC COLLEGE,SELF FINANCING,VILLUPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
343,812,SURYA POLYTECHNIC COLLEGE,SELF FINANCING,VILLUPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
344,813,SREE ARUMUGHAM POLYTECHNIC COLLEGE THOLUDUR,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
345,814,ANNAI MADHA POLYTECHNIC COLLEGE,SELF FINANCING,SALEM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
346,815,NETHAJI SUBASH CHANDRA BOSE POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVARUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
347,816,SHREE VENKATESHWARA HITECH POLYTECHNIC COLLEGE,SELF FINANCING,ERODE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
348,817,SHRI KRISHNAA POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
349,818,ACHARYA POLYTECHNIC COLLEGE,SELF FINANCING,SALEM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
350,819,SRI THIAGARAJAR POLYTECHNIC COLLEGE,SELF FINANCING,SALEM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
351,820,SRI SUBABHARATHI POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
352,821,K.M.G POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
353,822,U.S.P.POLYTECHNIC COLLEGE.,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
354,823,BWDA POLYTECHNIC COLLEGE,SELF FINANCING,KANYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
355,824,NACHIAPPA SWAMIGAL POLYTECHNIC COLLEGE,SELF FINANCING,SIVAGANGAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
356,825,VJP POLYTECHNIC COLLEGE,SELF FINANCING,TRICHY,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
357,826,MNSK POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
358,827,G P POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
359,828,NEWCAPE POLYTECHNIC COLLEGE,SELF FINANCING,ARALVAIMOZHI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
360,829,THIRUMALAI POLYTECHNIC COLLEGE,SELF FINANCING,KANCHIPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
361,830,MUTHAYAMMAL POLYTECHNIC INSTITUTION,SELF FINANCING,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
362,831,RAASI POLYTECHNIC COLLEGE,SELF FINANCING,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
363,832,SREE VARI MAYASUDHAN COLLEGE OF POLYTECHNIC,SELF FINANCING,PARTHIBANUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
364,833,SMS POLYTECHNIC COLLEGE,SELF FINANCING,VIRUDHUNAGAR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
365,834,PRINCE POLYTECHNIC COLLEGE,SELF FINANCING,MULANUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
366,836,S.THANGAPAZHAM POLYTECHNIC COLLEGE,SELF FINANCING,TENKASI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
367,837,K E T POLYTECHNIC COLLEGE,SELF FINANCING,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
368,838,ADHITHYA POLYTECHNIC COLLEGE,SELF FINANCING,SALEM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
369,839,KALAPANDIAN POLYTECHNIC COLLEGE,SELF FINANCING,BODINAYAKANUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
370,841,SHRI RAMANAS ABC POLYTECHNIC COLLEGE,SELF FINANCING,DINDIGUL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
371,842,DEVANGAR POLYTECHNIC COLLEGE,SELF FINANCING,THENI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
372,843,SRI MAHALAKSHMI POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
373,844,MANNORA POLYTECHNIC COLLEGE,SELF FINANCING,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
374,845,SRI ANNAI POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
375,846,HI-TECH POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
376,847,SVA COLLEGE OF POLYTECHNIC,SELF FINANCING,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
377,848,KUMARAN POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
378,849,JEYA POLYTECHNIC COLLEGE,SELF FINANCING,TUTICORIN,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
379,850,THAAI POLYTECHNIC COLLEGE,SELF FINANCING,MADURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
380,851,MEENAKSHI POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
381,852,AMMA POLYTECHNIC COLLEGE,SELF FINANCING,TIRUVANNAMALAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
382,853,GOLDEN POLYTECHNIC COLLEGE,SELF FINANCING,SALEM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
383,854,JEEVA'S POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
384,855,RECT POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
385,856,AL ISLAMIYA POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
386,857,VKP POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
387,858,DR.KALAM POLYTECHNIC COLLEGE,SELF FINANCING,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
388,859,TJS POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVALLUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
389,860,BHARATH NIKETAN POLYTECHNIC COLLEGE,SELF FINANCING,THENI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
390,861,ST XAVIER'S POLYTECHNIC COLLEGE,SELF FINANCING,SIVAGANGAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
391,862,SWAMI VIVEKANANDA POLYTECHNIC COLLEGE,SELF FINANCING,PERAMBALUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
392,863,SREE VAIKUNDAR POLYTECHNIC COLLEGE,SELF FINANCING,KANYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
393,864,MRK POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
394,865,TIRUMALAPOLYTECHNIC COLLEGE,SELF FINANCING,THIRUVANNAMALAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
395,866,VIVEKANANDA POLYTECHNIC COLLEGE,SELF FINANCING,KANYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
396,867,ST.JOSEPH'S POLYTECHNIC COLLEGE,SELF FINANCING,DINDIGUL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
397,868,MAHARAJA POLYTECHNIC COLLEGE,SELF FINANCING,SIVAGANGAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
398,869,RANGANATHAN POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
399,870,PSV POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
400,871,M.M POLYTECHNIC COLLEGE,SELF FINANCING,TRICHY,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
401,872,VELLORE POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
402,873,J.R.POLYTECHNIC COLLEGE,SELF FINANCING,TIRUCHIRAPPALLI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
403,874,EVEREST POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
404,875,KONGUNADU POLYTECHNIC COLLEGE,SELF FINANCING,DINDIGUL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
405,876,VAANI POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
406,877,SSR POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
407,878,POTHIGAI POLYTECHNIC COLLEGE,SELF FINANCING,PERAMBALUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
408,879,CMS POLYTECHNIC COLLEGE,SELF FINANCING,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
409,880,K.S.M. POLYTECHNIC COLLEGE,SELF FINANCING,MANAMADURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
410,881,HINDUSTHAN POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
411,882,SPECT POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
412,884,SRI ANNAI ABHIRAMI POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
413,885,SRI VATSA POLYTECHNIC COLLEGE,SELF FINANCING,VIRUDHUNAGAR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
414,886,LAKSHMISUBRAMANIAN POLYTECHNIC COLLEGE,SELF FINANCING,MADURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
415,887,KAPI POLYTECHNIC COLLEGE,SELF FINANCING,DINDIGUL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
416,888,SADASIVAM KATHIRKAMAVALLI POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVARUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
417,889,GIRIVAASAN POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
418,890,KAMATCHI POLYTECHNIC COLLEGE \,POTHAVUR,SELF FINANCING,POTHAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
419,891,THEVANESAM ERUDHAYA AMMAL POLYTECHNIC COLLEGE,SELF FINANCING,TUTICORIN,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
420,892,VENKATRAMANA POLYTECHNIC COLLEGE,SELF FINANCING,KARUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
421,893,SRI VENKATESWARA POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
422,894,ANGEL POLYTECHNIC COLLEGE,SELF FINANCING,RAJAPALAYAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
423,895,MARIA POLYTECHNIC COLLEGE,SELF FINANCING,KANYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
424,896,E.G.S PILLAY POLYTECHNIC COLLEGE,SELF FINANCING,NAGAPATTINAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
425,897,RANE POLYTECHNIC TECHNICAL CAMPUS,SELF FINANCING,CHENNAI,"Diploma in Mechanical Engineering, Diploma in Tool and Die Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
426,898,RAMYA SATHIANATHAN POLYTECHNIC COLLEGE,SELF FINANCING,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
427,899,MERIT POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
428,901,CHERAN POLYTECHNIC COLLEGE,SELF FINANCING,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
429,902,SITA RAJARAM POLYTECHNIC COLLEGE,SELF FINANCING,KARUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
430,905,SRI RAMACHANDRA POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
431,906,JEEVAN POLYTECHNIC COLLLEGE,SELF FINANCING,TIRUCHIRAPPALLI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
432,907,VARADHARAJAN POLYTECHNIC COLLEGE,SELF FINANCING,PERAMBALUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
